,book_id,model_id,team_id,recommendation_1,recommendation_2,recommendation_3,recommendation_4,recommendation_5
967,47988,2,mannheimminers,49376,2773,73021,27906,51671
968,44662,2,mannheimminers,58409,71402,32980,37038,22783
969,76645,2,mannheimminers,,,,,
970,62115,2,mannheimminers,49589,49106,47880,11059,61539
971,62234,2,mannheimminers,74992,11280,62241,48707,27300
972,36826,2,mannheimminers,45405,73227,22809,24519,56586
973,29916,2,mannheimminers,57901,8030,39913,37459,5732
974,8728,2,mannheimminers,37749,10061,75624,51573,31880
975,30372,2,mannheimminers,74669,44094,51685,57641,66068
976,17138,2,mannheimminers,37650,73024,36827,20176,78876
977,40812,2,mannheimminers,24381,48371,44840,65838,44548
978,28381,2,mannheimminers,73108,25527,75717,31029,13475
979,37563,2,mannheimminers,34630,49775,62598,53419,45766
980,42158,2,mannheimminers,54135,45286,48352,64411,46833
981,36959,2,mannheimminers,4835,6459,47204,51303,35491
982,30622,2,mannheimminers,1451,26377,48832,34292,10678
983,56782,2,mannheimminers,19466,69704,35622,6602,17665
984,44214,2,mannheimminers,27858,54414,42412,2795,55737
985,50648,2,mannheimminers,68065,7224,72882,6389,61440
986,37731,2,mannheimminers,57270,49842,55002,56094,30433
987,22963,2,mannheimminers,8526,46870,47341,70408,11879
988,24740,2,mannheimminers,57988,71474,6376,75669,321
989,2706,2,mannheimminers,43551,33534,51688,36167,6132
990,58358,2,mannheimminers,11193,16996,52979,62781,6177
991,9569,2,mannheimminers,46706,68358,39611,44124,38192
992,50163,2,mannheimminers,62240,42515,59241,48895,57461
993,5357,2,mannheimminers,62781,6177,52979,16996,11193
994,23570,2,mannheimminers,31154,66650,2279,29372,63731
995,78384,2,mannheimminers,56354,11695,42539,12464,7399
996,68157,2,mannheimminers,3381,9686,54205,66167,41398
997,44964,2,mannheimminers,,,,,
998,12971,2,mannheimminers,56107,26291,49248,35540,15800
999,41078,2,mannheimminers,23733,27389,74400,19142,8122
