recommendation_shown_1,recommendation_shown_0,recommendation_shown_2,alias,model_2_id,book_id,model_0_id,decision,team,time,model_1_id
17544,20497,32483,Morris,teamfivemodel,36620,team404_base_model,recommendation_0,MannheimMiners,2021-06-16 08:55:59.644000+00:00,first
32816,15800,49248,Daniel,lw_bpe_graph,12971,teamfivemodel,recommendation_1,MineFromHome,2021-06-15 07:25:10.732000+00:00,team404_base_model
54674,28245,77508,Harith,third,50338,intra_bpe_hybrid,recommendation_0,D2G2,2021-06-25 01:41:02.872000+00:00,Hybrid_RS
10881,57117,70521,LF,team404_base_model,10881,first,recommendation_0,D2G2,2021-06-12 07:29:15.545000+00:00,Hybrid_MeanAllClassifiers
22489,14119,39877,Jerome,teamfivemodel,35470,first,recommendation_1,team404,2021-06-09 14:49:47.141000+00:00,model_2
20903,7659,36044,Jakob,classifier,1168,third,recommendation_0,DataMinerz,2021-06-21 19:28:31.310000+00:00,rule_based
16232,6190,67861,Morris,content-based_RS,71202,first,recommendation_2,MannheimMiners,2021-06-16 09:00:19.096000+00:00,Hybrid_MeanAllClassifiers
26166,23639,13332,Morris,content-based_RS,18904,model_2,recommendation_1,MannheimMiners,2021-06-16 08:55:24.039000+00:00,lw_bpe_graph
53247,64940,13654,Lars,lw_bpe_graph,45424,teamfivemodel,recommendation_1,team404,2021-06-16 08:59:18.272000+00:00,first
78607,5684,9237,Caioo,intra_bpe_hybrid,18441,classifier,recommendation_2,flying_chicken_wings,2021-06-22 13:26:57.980000+00:00,Hybrid_RS
14445,61912,13442,DP,model_2,71805,team404_base_model,recommendation_1,MannheimMiners,2021-06-16 16:09:58.402000+00:00,lw_bpe_graph
17278,31709,45913,Sascha,team404_base_model,33556,Hybrid_MeanAllClassifiers,recommendation_0,team404,2021-06-13 21:29:27.969000+00:00,teamfivemodel
29675,19533,2587,Mimimi,first,68759,team404_base_model,recommendation_1,The Dataworms,2021-06-15 09:44:41.570000+00:00,teamfivemodel
61643,401,76538,Luis,first,14026,lw_bpe_graph,recommendation_1,MannheimMiners,2021-06-16 15:28:36.177000+00:00,team404_base_model
29268,35035,41056,MarBoe,content-based_RS,54612,first,recommendation_0,MannheimMiners,2021-06-16 18:00:02.126000+00:00,model_2
17424,30835,55428,roma,rule_based,8268,intra_bpe_hybrid,recommendation_1,flying chicken wings,2021-06-22 17:49:07.672000+00:00,third
47345,73379,37102,Harith,model_2,69407,teamfivemodel,recommendation_0,D2G2,2021-06-15 12:29:00.706000+00:00,content-based_RS
58236,17252,58236,Geumbich Hwang,model_2,39000,Hybrid_MeanAllClassifiers,recommendation_0,MannheimMiners,2021-06-16 07:17:22.082000+00:00,lw_bpe_graph
11839,33880,10202,J,third,10789,ensemble,recommendation_0,flying_chicken_wings,2021-06-24 11:41:04.464000+00:00,classifier
77446,30576,59530,Tim Bleil,model_2,1640,team404_base_model,recommendation_2,DataMinerz,2021-06-14 13:12:46.616000+00:00,teamfivemodel
45700,7108,47378,Keyvan Amiri Elyasi,first,7108,Hybrid_MeanAllClassifiers,recommendation_1,The Dataworms,2021-06-13 09:22:05.711000+00:00,team404_base_model
70423,58764,24322,Daniel,rule_based,726,classifier,recommendation_1,MineFromHome,2021-06-22 09:27:48.768000+00:00,intra_bpe_hybrid
72766,70402,67653,Moritz H,teamfivemodel,12,model_2,recommendation_1,the flying chicken wings,2021-06-15 10:10:41.540000+00:00,first
49473,7850,65199,Yueli,third,1486,Hybrid_RS,recommendation_2,D2G2,2021-06-22 10:51:36.258000+00:00,classifier
77336,48126,55209,Marvin O.,model_2,48292,first,recommendation_2,MannheimMiners,2021-06-11 19:57:16.085000+00:00,team404_base_model
51890,13801,22871,Harith,Hybrid_MeanAllClassifiers,2244,team404_base_model,recommendation_2,D2G2,2021-06-15 12:35:54.359000+00:00,content-based_RS
31536,2254,43549,Daniel,intra_bpe_hybrid,63023,third,recommendation_0,MineFromHome,2021-06-22 09:34:26.329000+00:00,Hybrid_RS
53387,41196,49304,seb,classifier,72722,intra_bpe_hybrid,recommendation_2,D2G2,2021-06-23 08:34:02.423000+00:00,third
52450,32746,45702,Jonathan,content-based_RS,68076,model_2,recommendation_0,team404,2021-06-16 08:48:40.756000+00:00,team404_base_model
38005,39090,19937,Iris,first,13269,model_2,recommendation_2,MineFromHome,2021-06-15 09:41:34.785000+00:00,team404_base_model
29653,52897,72800,Harith,content-based_RS,57342,teamfivemodel,recommendation_0,D2G2,2021-06-15 12:36:05.932000+00:00,team404_base_model
75282,57821,23798,Lars,first,24747,team404_base_model,recommendation_1,team404,2021-06-16 08:47:53.456000+00:00,teamfivemodel
43469,19054,56382,Esther Vogt,team404_base_model,24218,teamfivemodel,recommendation_2,DataMinerz,2021-06-14 14:50:25.217000+00:00,first
8615,55980,27126,Lasse,intra_bpe_hybrid,58561,rule_based,recommendation_2,team404,2021-06-22 09:08:40.542000+00:00,third
24271,44798,61593,Alina,Hybrid_MeanAllClassifiers,61593,first,recommendation_1,MineFromHome,2021-06-12 12:36:21.539000+00:00,model_2
41720,40930,11876,DH,classifier,54338,hybrid_learned_weights,recommendation_1,D2G2,2021-06-25 09:34:14.213000+00:00,intra_bpe_hybrid
59519,8284,41684,Daniel,rule_based,1486,hybrid_learned_weights,recommendation_2,MineFromHome,2021-06-22 09:26:04.058000+00:00,classifier
14117,32880,48325,Harith,hybrid_learned_weights,77956,ensemble,recommendation_0,D2G2,2021-06-25 01:39:28.965000+00:00,rule_based
55488,20498,13711,Jonathan B,teamfivemodel,55488,first,recommendation_0,DataMinerz,2021-06-14 13:20:42.562000+00:00,Hybrid_MeanAllClassifiers
47597,21740,59964,Esther Vogt,teamfivemodel,58865,first,recommendation_2,DataMinerz,2021-06-14 15:02:58.075000+00:00,team404_base_model
42842,44276,17359,Jerome,rule_based,78314,intra_bpe_hybrid,recommendation_1,team404,2021-06-22 13:47:26.069000+00:00,Hybrid_RS
51344,30937,24065,roma,hybrid_learned_weights,22277,intra_bpe_hybrid,recommendation_2,flying chicken wings,2021-06-24 11:40:20.022000+00:00,third
70133,69779,41673,Keyvan Amiri Elyasi,model_2,28013,teamfivemodel,recommendation_1,The Dataworms,2021-06-13 08:46:31.043000+00:00,first
7674,20759,18394,J,third,38083,classifier,recommendation_0,flying_chicken_wings,2021-06-22 16:56:09.310000+00:00,intra_bpe_hybrid
16748,41110,14526,LF,teamfivemodel,61707,first,recommendation_0,D2G2,2021-06-12 07:31:35.018000+00:00,model_2
41915,5567,41915,DH,hybrid_learned_weights,7084,rule_based,recommendation_1,D2G2,2021-06-25 09:33:53.160000+00:00,third
48824,54447,67188,TimG,hybrid_learned_weights,71698,classifier,recommendation_0,DataMinerz,2021-06-24 07:38:36.718000+00:00,rule_based
40250,36987,45238,Morris,Hybrid_MeanAllClassifiers,45841,content-based_RS,recommendation_1,MannheimMiners,2021-06-16 08:57:06.222000+00:00,team404_base_model
62582,34676,42050,Daniel,classifier,24686,third,recommendation_0,MineFromHome,2021-06-22 09:35:23.525000+00:00,hybrid_learned_weights
78826,69755,42821,Keyvan Amiri Elyasi,content-based_RS,69755,Hybrid_MeanAllClassifiers,recommendation_1,The Dataworms,2021-06-15 14:11:36.536000+00:00,teamfivemodel
64021,63240,35033,Luis,content-based_RS,56939,Hybrid_MeanAllClassifiers,recommendation_0,MannheimMiners,2021-06-17 15:16:15.892000+00:00,teamfivemodel
67318,43604,60094,Jerome,classifier,27590,intra_bpe_hybrid,recommendation_1,team404,2021-06-23 10:33:01.342000+00:00,Hybrid_RS
38123,37389,712,Angie,team404_base_model,53880,first,recommendation_1,D2G2,2021-06-09 19:00:58.122000+00:00,teamfivemodel
2680,78361,75039,Morris,team404_base_model,10833,content-based_RS,recommendation_2,MannheimMiners,2021-06-16 08:55:34.293000+00:00,first
54003,68074,33562,C,model_2,56597,first,recommendation_2,The Dataworms,2021-06-13 13:20:15.262000+00:00,Hybrid_MeanAllClassifiers
28909,39533,35284,Jerome,third,39076,hybrid_learned_weights,recommendation_2,team404,2021-06-22 14:32:19.112000+00:00,rule_based
57996,42538,10177,J,model_2,74813,content-based_RS,recommendation_1,flying_chicken_wings,2021-06-19 13:30:43.728000+00:00,team404_base_model
18146,18146,18146,Niklas,model_2,67832,Hybrid_MeanAllClassifiers,recommendation_0,DataMinerz,2021-06-08 12:36:32.734000+00:00,teamfivemodel
67124,46673,47832,Guszti,hybrid_learned_weights,63796,intra_bpe_hybrid,recommendation_1,flying chicken wings,2021-06-22 17:51:22.637000+00:00,rule_based
39697,1069,876,Moritz H,team404_base_model,5197,model_2,recommendation_1,the flying chicken wings,2021-06-15 10:23:31.314000+00:00,Hybrid_MeanAllClassifiers
45926,23486,31371,Caioo,Hybrid_RS,68759,intra_bpe_hybrid,recommendation_2,flying_chicken_wings,2021-06-22 13:24:11.216000+00:00,hybrid_learned_weights
16810,74006,52411,Alina,rule_based,31015,third,recommendation_0,MineFromHome,2021-06-22 14:22:13.862000+00:00,classifier
26504,61099,61099,Alicia,first,75121,content-based_RS,recommendation_0,Team 404,2021-06-16 17:01:55.809000+00:00,team404_base_model
14421,36596,9124,Lars,Hybrid_MeanAllClassifiers,75882,model_2,recommendation_0,team404,2021-06-08 11:53:29.332000+00:00,team404_base_model
59746,46966,53707,Geumbich Hwang,Hybrid_MeanAllClassifiers,41219,first,recommendation_2,MannheimMiners,2021-06-12 11:31:30.513000+00:00,teamfivemodel
3110,41705,68153,Angie,Hybrid_MeanAllClassifiers,19462,team404_base_model,recommendation_0,D2G2,2021-06-09 19:21:16.683000+00:00,first
12093,34056,74282,RR,teamfivemodel,78680,team404_base_model,recommendation_0,flying_chicken_wings,2021-06-12 08:56:21.166000+00:00,model_2
31416,31416,31416,Alina,hybrid_learned_weights,75422,rule_based,recommendation_0,MineFromHome,2021-06-22 14:24:27.320000+00:00,intra_bpe_hybrid
31536,41497,24448,Keyvan Amiri Elyasi,hybrid_learned_weights,21639,Hybrid_RS,recommendation_2,the dataworms,2021-06-22 09:18:14.362000+00:00,classifier
33267,58083,26764,Jerome,first,8498,model_2,recommendation_0,team404,2021-06-09 15:22:55.692000+00:00,team404_base_model
21325,21325,21325,Jerome,rule_based,30446,third,recommendation_0,team404,2021-06-22 15:56:56.218000+00:00,classifier
49376,71399,34201,,team404_base_model,47988,content-based_RS,recommendation_1,,2021-06-15 13:36:18.030000+00:00,teamfivemodel
56618,76559,7672,Angie,first,8296,Hybrid_MeanAllClassifiers,recommendation_1,D2G2,2021-06-09 19:05:14.953000+00:00,teamfivemodel
50750,36858,7320,bechtify,teamfivemodel,13880,model_2,recommendation_0,MannheimMiners,2021-06-14 13:55:04.572000+00:00,team404_base_model
58174,50930,40935,Esther Vogt,teamfivemodel,27261,model_2,recommendation_2,DataMinerz,2021-06-14 14:57:23.463000+00:00,team404_base_model
36970,24992,52305,bbtong,teamfivemodel,53378,first,recommendation_0,Mine from Home,2021-06-14 16:53:46.152000+00:00,team404_base_model
56666,60690,78556,Caioo,Hybrid_RS,22277,intra_bpe_hybrid,recommendation_1,flying_chicken_wings,2021-06-22 13:29:47.553000+00:00,rule_based
59253,60338,64654,Jakob,third,45501,hybrid_learned_weights,recommendation_1,DataMinerz,2021-06-24 19:39:34.616000+00:00,classifier
43818,62656,68873,Keyvan Amiri Elyasi,model_2,62630,teamfivemodel,recommendation_1,The Dataworms,2021-06-13 09:25:09.103000+00:00,Hybrid_MeanAllClassifiers
22585,26325,63787,Jakob,intra_bpe_hybrid,74105,third,recommendation_1,DataMinerz,2021-06-21 19:34:38.344000+00:00,classifier
57878,47540,70737,Duc,hybrid_learned_weights,22940,Hybrid_RS,recommendation_0,DataMinerz,2021-06-25 10:44:57.029000+00:00,intra_bpe_hybrid
61962,67653,24560,Jakob,model_2,43877,teamfivemodel,recommendation_1,DataMinerz,2021-06-15 11:51:46.435000+00:00,first
40296,53940,29738,Moritz H,hybrid_learned_weights,21285,Hybrid_RS,recommendation_2,the flying chicken wings,2021-06-24 15:49:11.764000+00:00,classifier
50498,9024,50498,LF,team404_base_model,12564,first,recommendation_0,D2G2,2021-06-10 22:09:19.273000+00:00,teamfivemodel
36080,19533,44545,MarBoe,Hybrid_MeanAllClassifiers,58404,team404_base_model,recommendation_2,MannheimMiners,2021-06-11 11:40:14.903000+00:00,teamfivemodel
24588,74036,60577,Simon,Hybrid_MeanAllClassifiers,76905,lw_bpe_graph,recommendation_1,MineFromHome,2021-06-14 18:34:20.629000+00:00,model_2
57759,7612,40070,LF,teamfivemodel,57282,model_2,recommendation_2,D2G2,2021-06-10 22:18:26.026000+00:00,Hybrid_MeanAllClassifiers
21029,61550,73841,Esther Vogt,rule_based,63908,third,recommendation_1,DataMinerz,2021-06-25 12:21:34.079000+00:00,ensemble
36167,46772,6950,Marvin O.,first,2706,team404_base_model,recommendation_1,MannheimMiners,2021-06-11 19:15:50.958000+00:00,model_2
38533,66364,17057,MR,first,41580,lw_bpe_graph,recommendation_1,Mine From Home,2021-06-14 19:41:53.170000+00:00,Hybrid_MeanAllClassifiers
40925,60486,69007,TimG,third,24747,hybrid_learned_weights,recommendation_2,DataMinerz,2021-06-24 07:29:41.056000+00:00,classifier
35843,31697,6105,DH,Hybrid_RS,65714,intra_bpe_hybrid,recommendation_1,D2G2,2021-06-25 09:38:26.641000+00:00,classifier
36640,36640,11047,Tim Bleil,model_2,337,first,recommendation_1,DataMinerz,2021-06-14 18:51:12.997000+00:00,lw_bpe_graph
15276,15276,15276,Yueli,classifier,18879,third,recommendation_2,D2G,2021-06-25 09:38:26.029000+00:00,intra_bpe_hybrid
35206,35843,25332,Niklas,first,65714,model_2,recommendation_0,DataMinerz,2021-06-14 16:26:34.221000+00:00,teamfivemodel
74076,1037,23787,Sascha,teamfivemodel,27259,model_2,recommendation_0,team404,2021-06-09 14:29:40.442000+00:00,team404_base_model
67469,65717,44125,seb,third,54586,Hybrid_RS,recommendation_1,D2G2,2021-06-23 08:07:07.986000+00:00,classifier
59843,54183,49001,CC,model_2,46931,team404_base_model,recommendation_1,	The Dataworms,2021-06-15 12:45:09.547000+00:00,first
34072,74006,4846,Yueli,third,31015,Hybrid_RS,recommendation_0,D2G2,2021-06-22 10:47:43.972000+00:00,classifier
49987,49419,49519,Rahul,rule_based,56782,hybrid_learned_weights,recommendation_2,D2G2,2021-06-23 11:03:42.365000+00:00,Hybrid_RS
10528,50137,50137,DH,third,52053,Hybrid_RS,recommendation_0,D2G2,2021-06-25 09:31:17.021000+00:00,intra_bpe_hybrid
20145,11714,40362,Duc,Hybrid_MeanAllClassifiers,40362,model_2,recommendation_0,DataMinerz,2021-06-14 14:04:25.195000+00:00,first
14004,71908,70520,Simon,team404_base_model,9012,first,recommendation_2,MineFromHome,2021-06-14 18:39:08.695000+00:00,Hybrid_MeanAllClassifiers
78728,10184,36606,Jakob,third,72017,intra_bpe_hybrid,recommendation_1,DataMinerz,2021-06-21 19:38:26.688000+00:00,classifier
19118,19587,32512,Jerome,model_2,71619,first,recommendation_2,team404,2021-06-13 11:27:40.069000+00:00,Hybrid_MeanAllClassifiers
53029,10190,10452,Farida,first,15167,teamfivemodel,recommendation_2,DataMinerz,2021-06-10 19:03:21.382000+00:00,model_2
36596,16521,61937,seb,team404_base_model,41447,first,recommendation_2,D2G2,2021-06-10 07:47:48.132000+00:00,model_2
29470,66158,1511,Angie,first,64517,model_2,recommendation_1,D2G2,2021-06-09 18:19:46.939000+00:00,teamfivemodel
39537,74512,75464,roma,first,32451,Hybrid_MeanAllClassifiers,recommendation_0,flying chicken wings,2021-06-13 09:06:13.337000+00:00,model_2
62664,62664,27851,MarBoe,team404_base_model,76916,model_2,recommendation_1,MannheimMiners,2021-06-16 18:07:45.860000+00:00,first
74377,78440,76865,MR,first,8208,teamfivemodel,recommendation_2,Mine From Home,2021-06-14 19:30:42.135000+00:00,model_2
9024,9024,50498,Guszti,first,12564,team404_base_model,recommendation_2,flying chicken wings,2021-06-12 09:13:17.279000+00:00,model_2
21761,14040,53183,Jakob,hybrid_learned_weights,47491,third,recommendation_1,DataMinerz,2021-06-24 19:42:24.542000+00:00,classifier
66723,60927,48582,Rahul,lw_bpe_graph,7924,first,recommendation_2,D2G2,2021-06-15 12:33:35.352000+00:00,team404_base_model
72244,2342,71930,MR,Hybrid_MeanAllClassifiers,71353,team404_base_model,recommendation_0,Mine From Home,2021-06-14 19:30:21.498000+00:00,model_2
71426,49717,9723,Jakob II,third,50648,classifier,recommendation_1,DataMinerz,2021-06-25 11:45:46.750000+00:00,rule_based
59186,57825,10737,C,first,78181,team404_base_model,recommendation_1,The Dataworms,2021-06-13 13:31:17.203000+00:00,model_2
21572,57970,47282,Jakob,Hybrid_MeanAllClassifiers,58865,model_2,recommendation_0,DataMinerz,2021-06-15 11:51:26.762000+00:00,teamfivemodel
44014,33712,41030,Yueli,team404_base_model,65307,Hybrid_MeanAllClassifiers,recommendation_0,D2G2,2021-06-15 12:40:31.130000+00:00,content-based_RS
64655,46382,6015,,Hybrid_MeanAllClassifiers,59734,teamfivemodel,recommendation_2,,2021-06-09 18:30:36.726000+00:00,model_2
77534,58516,68931,Alina,hybrid_learned_weights,39627,rule_based,recommendation_1,MineFromHome,2021-06-22 14:17:41.891000+00:00,third
75220,32402,27563,Sascha,team404_base_model,21536,lw_bpe_graph,recommendation_1,team404,2021-06-16 21:38:21.375000+00:00,teamfivemodel
48156,20978,71367,Marvin O.,Hybrid_MeanAllClassifiers,26856,first,recommendation_2,MannheimMiners,2021-06-11 19:19:48.258000+00:00,model_2
7888,63166,29044,roma,model_2,40692,first,recommendation_1,flying chicken wings,2021-06-14 09:50:39.436000+00:00,Hybrid_MeanAllClassifiers
12078,68075,75337,Yueli,hybrid_learned_weights,30816,classifier,recommendation_1,D2G,2021-06-25 09:40:03.455000+00:00,third
77859,28211,77859,Harith,content-based_RS,11682,teamfivemodel,recommendation_2,D2G2,2021-06-15 12:53:12.653000+00:00,lw_bpe_graph
37565,58282,20342,Rahul,third,5300,hybrid_learned_weights,recommendation_0,D2G2,2021-06-23 11:04:58.728000+00:00,intra_bpe_hybrid
5987,76742,55198,Moritz H,Hybrid_MeanAllClassifiers,68427,first,recommendation_0,the flying chicken wings,2021-06-12 20:32:09.479000+00:00,team404_base_model
45779,8669,16573,MarBoe,teamfivemodel,42415,Hybrid_MeanAllClassifiers,recommendation_1,MannheimMiners,2021-06-11 11:16:58.794000+00:00,team404_base_model
59235,45317,35093,Esther Vogt,model_2,37011,teamfivemodel,recommendation_2,DataMinerz,2021-06-14 14:51:10.149000+00:00,team404_base_model
21681,22336,74818,gbodnya,Hybrid_MeanAllClassifiers,31881,team404_base_model,recommendation_0,flying chicken wings,2021-06-12 21:42:19.417000+00:00,first
70568,11456,53549,Keyvan Amiri Elyasi,classifier,7655,rule_based,recommendation_0,the dataworms,2021-06-22 07:46:49.047000+00:00,third
31160,23640,71448,Rahul,hybrid_learned_weights,48796,Hybrid_RS,recommendation_0,D2G2,2021-06-24 12:07:14.817000+00:00,classifier
59964,8055,25035,Jerome,model_2,72138,first,recommendation_2,team404,2021-06-09 14:40:13.674000+00:00,Hybrid_MeanAllClassifiers
64292,6733,14244,Keyvan Amiri Elyasi,third,57163,classifier,recommendation_1,the dataworms,2021-06-22 08:51:25.799000+00:00,hybrid_learned_weights
36843,74766,74692,Keyvan Amiri Elyasi,classifier,11603,intra_bpe_hybrid,recommendation_0,the dataworms,2021-06-22 15:32:13.302000+00:00,rule_based
26728,29715,26728,Tim Bleil,Hybrid_MeanAllClassifiers,31439,team404_base_model,recommendation_1,DataMinerz,2021-06-14 12:50:33.873000+00:00,teamfivemodel
13210,21887,44033,DP,first,31685,model_2,recommendation_2,MannheimMiners,2021-06-16 15:32:55.404000+00:00,teamfivemodel
17072,50030,50143,CC,team404_base_model,20388,teamfivemodel,recommendation_2,	The Dataworms,2021-06-15 12:42:06.008000+00:00,Hybrid_MeanAllClassifiers
22133,23787,22133,Marvin O.,first,8542,Hybrid_MeanAllClassifiers,recommendation_1,MannheimMiners,2021-06-11 19:19:06.823000+00:00,model_2
41628,16586,74109,Rahul,teamfivemodel,44118,team404_base_model,recommendation_2,D2G2,2021-06-17 22:50:58.428000+00:00,model_2
57083,32816,12971,gbodnya,Hybrid_MeanAllClassifiers,12971,first,recommendation_0,flying chicken wings,2021-06-12 14:00:53.582000+00:00,team404_base_model
39152,42031,22953,C,Hybrid_MeanAllClassifiers,39864,team404_base_model,recommendation_2,The Dataworms,2021-06-13 12:46:24.456000+00:00,teamfivemodel
64023,66187,18081,Mimimi,Hybrid_RS,58404,intra_bpe_hybrid,recommendation_2,The dataworms,2021-06-25 08:20:48.559000+00:00,rule_based
59374,1384,825,Sascha,first,56477,model_2,recommendation_0,team404,2021-06-09 14:35:22.912000+00:00,Hybrid_MeanAllClassifiers
15803,31955,54785,Harith,model_2,22265,teamfivemodel,recommendation_0,D2G2,2021-06-09 22:48:14.736000+00:00,Hybrid_MeanAllClassifiers
